"codigo","designacao","codigo_pai","nivel","linha_anexo","extensao_reservada","conta_generica_proibida","codigo_duplicado","pai_em_falta","estado_validacao","estado_fonte","decisao_implementacao"
"36.2.2.1","RESERVED_PGC_EXTENSION","36.2.2","4","327","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"36.3","Pessoal — adiantamentos","36","2","328","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"36.3.1","RESERVED_PGC_EXTENSION","36.3","3","331","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"36.9","Pessoal — outros","36","2","332","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"36.9.1","RESERVED_PGC_EXTENSION","36.9","3","335","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"37","OUTROS VALORES A RECEBER E A PAGAR","","1","336","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"37.9.1","RESERVED_PGC_EXTENSION","37.9","3","337","true","false","false","true","REQUIRES_HUMAN_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"38","PROVISÕES PARA COBRANÇAS DUVIDOSAS","","1","338","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"38.1","Provisões para clientes","38","2","339","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"38.1.1","Clientes — correntes","38.1","3","340","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"38.1.1.1","Grupo","38.1.1","4","343","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"38.1.1.2","Não grupo","38.1.1","4","344","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"38.1.2","Clientes — títulos a receber","38.1","3","345","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"38.1.2.1","Grupo","38.1.2","4","348","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"38.1.2.2","Não grupo","38.1.2","4","349","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"38.1.3","Clientes — cobrança duvidosa","38.1","3","350","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"38.1.3.1","Grupo","38.1.3","4","353","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"38.1.3.2","Não grupo","38.1.3","4","354","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"38.2","Provisões para saldos devedores de fornecedores","38","2","355","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"38.2.1","RESERVED_PGC_EXTENSION","38.2","3","358","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"38.3","Provisões para participantes e participadas","38","2","359","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"38.3.1","Participantes","38.3","3","362","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"38.3.2","Participadas","38.3","3","363","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"38.4","Provisões para dívidas do pessoal","38","2","364","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"38.4.1","RESERVED_PGC_EXTENSION","38.4","3","367","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"38.9","Provisões para outros saldos a receber","38","2","368","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"38.9.1","Vendas de imobilizado","38.9","3","371","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"39","PROVISÕES PARA OUTROS RISCOS E ENCARGOS","","1","372","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"39.1","Provisões para pensões","39","2","373","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"39.1.1","RESERVED_PGC_EXTENSION","39.1","3","375","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"39.2","Provisões para processos judiciais em curso","39","2","376","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"39.2.1","RESERVED_PGC_EXTENSION","39.2","3","379","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"39.3","Provisões para acidentes de trabalho","39","2","380","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"39.3.1","RESERVED_PGC_EXTENSION","39.3","3","383","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"39.4","Provisões para garantias dadas a clientes","39","2","384","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"39.4.1","RESERVED_PGC_EXTENSION","39.4","3","387","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"39.9","Provisões para outros riscos e encargos","39","2","388","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"39.9.1","RESERVED_PGC_EXTENSION","39.9","3","391","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"41","Títulos negociáveis","","1","393","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"41.1","Acções","41","2","394","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"41.1.1","Empresas do grupo","41.1","3","396","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"41.1.2","Associadas","41.1","3","397","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"41.1.3","Outras empresas","41.1","3","398","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"41.2","Obrigações","41","2","399","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"41.2.1","Empresas do grupo","41.2","3","402","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"41.2.2","Associadas","41.2","3","403","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"41.2.3","Outras empresas","41.2","3","404","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"41.3","Títulos da dívida pública","41","2","405","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"41.3.1","RESERVED_PGC_EXTENSION","41.3","3","408","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"42","Depósitos a prazo","","1","409","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"42.1","Moeda nacional","42","2","410","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"42.1.1","Banco","42.1","3","412","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"42.1.2","Banco","42.1","3","413","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"42.2","Moeda estrangeira","42","2","414","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"42.2.1","Banco","42.2","3","417","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"42.2.2","Banco","42.2","3","418","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"43","Depósitos à ordem","","1","419","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"43.1","Moeda nacional","43","2","420","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"43.1.1","Banco","43.1","3","422","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"43.1.2","Banco","43.1","3","423","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"43.2","Moeda estrangeira","43","2","424","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"43.2.1","Banco","43.2","3","427","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"43.2.2","Banco","43.2","3","428","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"44","Outros depósitos","","1","431","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"44.1","Moeda nacional","44","2","432","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"44.1.1","Banco","44.1","3","434","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"44.1.2","Banco","44.1","3","435","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"44.2","Moeda estrangeira","44","2","436","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"44.2.1","Banco","44.2","3","439","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"44.2.2","Banco","44.2","3","440","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"45","Caixa","","1","441","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"45.1","Fundo fixo","45","2","442","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"45.1.1","Caixa","45.1","3","444","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"45.1.2","Caixa","45.1","3","445","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"45.2","Valores para depositar","45","2","446","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"45.2.1","RESERVED_PGC_EXTENSION","45.2","3","449","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"45.3","Valores destinados a pagamentos específicos","45","2","450","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"45.3.1","Salários","45.3","3","453","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"48","Conta transitória","","1","454","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"48.1","Banco","48","2","455","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"48.2","Banco","48","2","456","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"49","Provisões para aplicações de tesouraria","","1","457","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"49.1","Títulos negociáveis","49","2","458","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"49.1.1","Acções","49.1","3","459","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"49.1.2","Obrigações","49.1","3","460","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"49.1.3","Títulos da dívida pública","49.1","3","461","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"49.2","Outras aplicações de tesouraria","49","2","462","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"49.2.1","RESERVED_PGC_EXTENSION","49.2","3","463","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"51","Capital","","1","465","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"52","Acções/quotas próprias","","1","466","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"52.1","Valor nominal","52","2","468","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"52.1.1","RESERVED_PGC_EXTENSION","52.1","3","469","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"52.2","Descontos","52","2","470","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"52.2.1","RESERVED_PGC_EXTENSION","52.2","3","471","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"52.3","Prémios","52","2","472","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"52.3.1","RESERVED_PGC_EXTENSION","52.3","3","473","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"53","Prémios de emissão","","1","474","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"54","Prestações suplementares","","1","475","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"55","Reservas legais","","1","476","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"56","Reservas de reavaliação","","1","477","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"56.1","Legais","56","2","480","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"56.1.1","Diploma legal","56.1","3","481","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"56.1.2","Diploma legal","56.1","3","482","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"56.2","Autónomas","56","2","483","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"56.2.1","Avaliação","56.2","3","484","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"56.2.2","Realização","56.2","3","485","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"57","Reservas com fins especiais","","1","486","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"58","Reservas livres","","1","487","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"59","RESERVED_PGC_EXTENSION","","1","488","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"61","Vendas","","1","490","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"61.1","Produtos acabados e intermédios","61","2","491","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"61.1.1","Mercado nacional","61.1","3","493","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"61.1.2","Mercado estrangeiro","61.1","3","494","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"61.2","Subprodutos, desperdícios, resíduos e refugos","61","2","495","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"61.2.1","Mercado nacional","61.2","3","498","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"61.2.2","Mercado estrangeiro","61.2","3","499","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"61.3","Mercadorias","61","2","500","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"61.3.1","Mercado nacional","61.3","3","503","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"61.3.2","Mercado estrangeiro","61.3","3","504","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"61.4","Embalagens de consumo","61","2","505","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"61.4.1","Mercado nacional","61.4","3","508","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"61.4.2","Mercado estrangeiro","61.4","3","509","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"61.5","Subsídios a preços","61","2","510","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"61.5.1","RESERVED_PGC_EXTENSION","61.5","3","513","true","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"61.7","Devoluções","61","2","514","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"61.7.1","Mercado nacional","61.7","3","517","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"61.7.2","Mercado estrangeiro","61.7","3","518","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"61.8","Descontos e abatimentos","61","2","519","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"61.8.1","Mercado nacional","61.8","3","522","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"61.8.2","Mercado estrangeiro","61.8","3","523","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"61.9","Transferência para resultados operacionais","61","2","524","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"62","Prestações de serviço","","1","525","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"62.1","Serviços principais","62","2","526","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
"62.1.1","Mercado nacional","62.1","3","528","false","false","false","false","NEEDS_NORMATIVE_VALIDATION","REQUIRES_PRIMARY_SOURCE_CONFIRMATION","STAGING_ONLY_NOT_ACTIVATED"
